transaction_id  ,user_id  ,device_id  ,transaction_date  ,amount  ,merchant_id  ,merchant_category  ,payment_method  ,location  ,is_international  ,label   
TXN19137,USR19137,DEV19137,18-02-2020 03:54:06,35252.71784,M00439,Hardware Store,Debit Card,Hubli-Dharwad,0,0
TXN19138,USR19138,DEV19138,23-01-2023 22:27:42,12356.46782,M00127,Car Rental,Credit Card,Bhopal,0,0
TXN19139,USR19139,DEV19139,10-04-2023 05:58:04,38025.97337,M00156,Food Delivery,EMI,Coimbatore,0,0
TXN19140,USR19140,DEV19140,22-12-2025 06:03:49,43567.90713,M00094,Insurance,Wallet,Mira-Bhayandar,1,0
TXN19141,USR19141,DEV19141,04-06-2021 08:03:56,2034.941332,M00378,Events,Crypto,Jaipur,0,0
TXN19142,USR19142,DEV19142,29-11-2022 03:30:35,21429.12736,M00169,Cinema,Wallet,Navi Mumbai,1,0
TXN19143,USR19143,DEV19143,05-12-2023 14:48:25,11591.11512,M00058,Hardware Store,Wallet,Srinagar,1,0
TXN19144,USR19144,DEV19144,16-03-2021 23:53:48,8241.382571,M00014,Wallet Transfer,Credit Card,Hyderabad,0,1
TXN19145,USR19145,DEV19145,18-06-2020 19:51:17,510.8549671,M00231,Pet Supplies,Credit Card,Coimbatore,1,0
TXN19146,USR19146,DEV19146,14-12-2023 21:20:47,44251.97667,M00068,Taxi Services,Debit Card,Bhubaneswar,0,0
TXN19147,USR19147,DEV19147,09-06-2023 00:57:03,47230.41839,M00178,Home Decor,Cheque,Meerut,1,0
TXN19148,USR19148,DEV19148,30-01-2024 03:28:00,6255.340544,M00106,Sports Equipment,Bank Transfer,Nagpur,0,0
TXN19149,USR19149,DEV19149,15-08-2021 19:52:00,30572.26269,M00271,Pharmacy,Debit Card,Meerut,0,0
TXN19150,USR19150,DEV19150,30-03-2022 14:54:26,28832.13013,M00500,Internet Services,Debit Card,Kanpur,0,0
TXN19151,USR19151,DEV19151,26-05-2023 03:07:11,12724.85813,M00330,Electronics Accessories,Cash,Nagpur,1,0
TXN19152,USR19152,DEV19152,03-02-2025 20:36:47,48420.4451,M00382,Events,Crypto,Jabalpur,1,0
TXN19153,USR19153,DEV19153,04-11-2020 04:01:57,43192.89274,M00004,EMI Payment,Cash,Chandigarh,1,0
TXN19154,USR19154,DEV19154,15-08-2021 12:46:33,4909.09484,M00434,Utilities,EMI,Delhi,1,0
TXN19155,USR19155,DEV19155,08-09-2023 04:56:54,7876.477939,M00133,Hotel Stay,Crypto,Lucknow,1,1
TXN19156,USR19156,DEV19156,11-01-2023 15:11:14,4205.259492,M00122,Furniture,Bank Transfer,Agra,1,0
TXN19157,USR19157,DEV19157,08-05-2024 00:10:19,42743.31058,M00021,Cinema,Net Banking,Bareilly,0,0
TXN19158,USR19158,DEV19158,15-06-2020 23:14:36,11698.42704,M00413,Digital Subscriptions,Cheque,Chennai,1,0
TXN19159,USR19159,DEV19159,18-02-2021 11:26:56,33687.32913,M00295,Taxi Services,Cheque,Hubli-Dharwad,0,0
TXN19160,USR19160,DEV19160,15-04-2022 11:11:49,29196.34658,M00007,Hardware Store,Credit Card,Bhopal,0,1
TXN19161,USR19161,DEV19161,06-12-2024 05:03:07,1669.127399,M00414,Courier Services,Bank Transfer,Kolkata,0,0
TXN19162,USR19162,DEV19162,17-08-2024 07:15:50,19381.59785,M00237,Office Supplies,Crypto,Hyderabad,1,0
TXN19163,USR19163,DEV19163,29-03-2023 11:30:04,24442.9579,M00399,Education,Debit Card,Aurangabad,1,0
TXN19164,USR19164,DEV19164,04-10-2022 03:45:51,5363.571633,M00350,Hardware Store,UPI,Patna,0,0
TXN19165,USR19165,DEV19165,25-01-2022 09:19:01,37632.83428,M00007,Books,UPI,Bareilly,1,0
TXN19166,USR19166,DEV19166,03-09-2023 17:50:50,9403.677843,M00286,Sports Equipment,Debit Card,Gwalior,1,0
TXN19167,USR19167,DEV19167,06-08-2020 04:17:50,42462.98066,M00322,Music,Wallet,Hyderabad,0,0
TXN19168,USR19168,DEV19168,23-07-2022 02:28:44,48739.8369,M00483,Office Supplies,Bank Transfer,Kota,0,0
TXN19169,USR19169,DEV19169,03-10-2025 12:00:58,33768.84233,M00165,Cinema,Credit Card,Visakhapatnam,1,0
TXN19170,USR19170,DEV19170,30-09-2022 07:01:37,25315.98363,M00393,Online Services,Cheque,Bareilly,1,0
TXN19171,USR19171,DEV19171,05-12-2022 14:56:16,44768.47969,M00494,Courier Services,UPI,Bareilly,1,0
TXN19172,USR19172,DEV19172,25-09-2024 20:11:25,3101.17293,M00107,Fitness,Debit Card,Bangalore,0,0
TXN19173,USR19173,DEV19173,09-03-2025 11:52:21,4114.616563,M00496,Electronics Accessories,UPI,Rajkot,1,0
TXN19174,USR19174,DEV19174,19-04-2024 04:30:10,6957.604907,M00010,Furniture,Debit Card,Pune,1,0
TXN19175,USR19175,DEV19175,14-04-2024 15:50:58,29971.37383,M00126,Medicine,Cheque,Bhopal,0,0
TXN19176,USR19176,DEV19176,18-04-2024 23:27:29,26410.80727,M00295,Jewelry,Credit Card,Nashik,1,0
TXN19177,USR19177,DEV19177,05-06-2023 20:34:03,43817.44615,M00222,Groceries,Bank Transfer,Thane,1,0
TXN19178,USR19178,DEV19178,03-07-2020 21:21:52,3025.035905,M00244,Groceries,Cash,Pune,1,0
TXN19179,USR19179,DEV19179,27-05-2022 08:28:41,16737.24065,M00363,Courier Services,Cheque,Salem,1,0
TXN19180,USR19180,DEV19180,23-06-2021 17:00:26,6834.696009,M00205,Jewelry,Cash,Chennai,1,0
TXN19181,USR19181,DEV19181,13-08-2021 14:57:55,1061.112951,M00464,Fuel,Cheque,Howrah,0,0
TXN19182,USR19182,DEV19182,19-11-2023 19:26:31,28165.43193,M00454,Jewelry,Cash,Kalyan-Dombivli,0,0
TXN19183,USR19183,DEV19183,11-08-2021 02:10:00,33724.50006,M00130,Supermarket,Credit Card,Mumbai,0,0
TXN19184,USR19184,DEV19184,06-12-2020 10:01:30,45237.76248,M00499,Utilities,Cash,Dhanbad,1,0
TXN19185,USR19185,DEV19185,21-04-2025 02:30:03,6448.292481,M00359,Jewelry,Crypto,Jodhpur,0,0
TXN19186,USR19186,DEV19186,02-05-2023 08:21:50,9810.281182,M00015,Fitness,UPI,Patna,1,0
TXN19187,USR19187,DEV19187,24-08-2024 11:04:10,6523.268143,M00281,Pet Supplies,Bank Transfer,Vasai-Virar,0,0
TXN19188,USR19188,DEV19188,30-12-2023 07:10:31,38732.58864,M00085,Wallet Transfer,Wallet,Rajkot,1,0
TXN19189,USR19189,DEV19189,23-04-2022 11:59:27,25111.59052,M00128,Sports Equipment,UPI,Hubli-Dharwad,1,0
TXN19190,USR19190,DEV19190,24-04-2023 01:29:46,5155.734478,M00224,Pet Supplies,Crypto,Raipur,1,0
TXN19191,USR19191,DEV19191,06-04-2021 07:00:47,17351.88526,M00353,Toys,Wallet,Bhubaneswar,1,0
TXN19192,USR19192,DEV19192,30-11-2021 19:58:04,35965.12744,M00347,Furniture,UPI,Jodhpur,0,0
TXN19193,USR19193,DEV19193,05-05-2024 01:42:03,31733.48776,M00420,Supermarket,Wallet,Kanpur,0,0
TXN19194,USR19194,DEV19194,17-01-2025 21:45:15,22551.45397,M00236,Fitness,Net Banking,Salem,0,0
TXN19195,USR19195,DEV19195,15-02-2020 07:40:17,42688.86909,M00366,Mobile Recharge,Crypto,Vijayawada,1,0
TXN19196,USR19196,DEV19196,05-11-2024 21:50:36,48713.53239,M00252,Books,Debit Card,Moradabad,1,0
TXN19197,USR19197,DEV19197,23-05-2025 03:20:23,33963.3654,M00400,Investment,Cash,Faridabad,1,0
TXN19198,USR19198,DEV19198,29-05-2024 06:04:26,41314.38283,M00418,Cash Withdrawal,EMI,Mysore,1,0
TXN19199,USR19199,DEV19199,10-06-2024 09:33:46,920.5139339,M00458,Beverages,Bank Transfer,Vadodara,0,0
TXN19200,USR19200,DEV19200,13-01-2023 18:54:54,20469.67697,M00415,Investment,Wallet,Delhi,1,0
TXN19201,USR19201,DEV19201,22-02-2021 05:09:45,20084.51061,M00462,Courier Services,Credit Card,Coimbatore,0,0
TXN19202,USR19202,DEV19202,21-09-2025 22:24:33,10757.41992,M00084,Home Decor,Cash,Varanasi,1,0
TXN19203,USR19203,DEV19203,07-06-2025 17:38:40,44640.59187,M00113,Investment,Credit Card,Rajkot,1,0
TXN19204,USR19204,DEV19204,19-12-2021 15:08:09,29041.12691,M00188,Fuel,Cash,Pune,0,0
TXN19205,USR19205,DEV19205,15-12-2020 00:30:14,28062.13401,M00462,Furniture,Bank Transfer,Dhanbad,1,0
TXN19206,USR19206,DEV19206,22-03-2022 07:04:01,14964.88073,M00482,Restaurant,UPI,Madurai,1,0
TXN19207,USR19207,DEV19207,12-02-2024 15:01:59,15203.09472,M00258,Supermarket,Cheque,Ahmedabad,0,0
TXN19208,USR19208,DEV19208,04-06-2025 10:26:26,20909.18796,M00151,EMI Payment,Cash,Chandigarh,0,0
TXN19209,USR19209,DEV19209,31-01-2021 01:59:38,22640.89351,M00383,Medicine,Cheque,Jaipur,0,0
TXN19210,USR19210,DEV19210,23-06-2020 22:39:59,16076.13153,M00366,Pharmacy,EMI,Jabalpur,1,0
TXN19211,USR19211,DEV19211,27-02-2025 23:40:58,39033.09846,M00168,Beverages,Wallet,Delhi,0,0
TXN19212,USR19212,DEV19212,07-02-2025 18:30:27,32571.04841,M00241,Taxi Services,EMI,Ludhiana,0,0
TXN19213,USR19213,DEV19213,07-05-2021 02:53:10,45520.88099,M00051,Snacks,Cheque,Coimbatore,0,0
TXN19214,USR19214,DEV19214,17-07-2025 09:59:53,43881.85628,M00459,Photography,Credit Card,Delhi,1,0
TXN19215,USR19215,DEV19215,07-09-2024 05:08:28,32521.75722,M00264,Photography,Net Banking,Howrah,1,0
TXN19216,USR19216,DEV19216,02-11-2025 15:28:39,21484.19267,M00439,Baby Products,Net Banking,Kolkata,1,0
TXN19217,USR19217,DEV19217,15-11-2023 04:01:01,34185.91947,M00247,Medicine,Cash,Solapur,0,0
TXN19218,USR19218,DEV19218,14-06-2020 00:53:45,25843.22297,M00175,Gaming,UPI,Delhi,0,0
TXN19219,USR19219,DEV19219,21-02-2025 23:22:07,44012.50201,M00343,Beauty & Personal Care,EMI,Delhi,1,0
TXN19220,USR19220,DEV19220,23-10-2021 14:32:21,36096.81003,M00131,Digital Subscriptions,Bank Transfer,Meerut,0,0
TXN19221,USR19221,DEV19221,16-10-2024 12:16:01,15122.37196,M00111,Hotel Stay,Net Banking,Jalandhar,0,0
TXN19222,USR19222,DEV19222,18-11-2024 01:00:07,7209.535669,M00029,Home Decor,Credit Card,Nashik,0,0
TXN19223,USR19223,DEV19223,19-11-2025 14:27:26,39629.58964,M00251,Hotel Stay,Cash,Raipur,1,0
TXN19224,USR19224,DEV19224,24-04-2020 16:48:20,33811.98951,M00145,Photography,Wallet,Kanpur,1,0
TXN19225,USR19225,DEV19225,13-11-2021 02:48:59,14861.04231,M00057,Jewelry,UPI,Faridabad,1,0
TXN19226,USR19226,DEV19226,26-02-2025 13:55:59,17394.02107,M00083,Wallet Transfer,Bank Transfer,Bhopal,0,0
TXN19227,USR19227,DEV19227,27-09-2023 16:58:04,48053.48875,M00365,Travel,Cash,Nagpur,1,0
TXN19228,USR19228,DEV19228,18-06-2025 20:10:54,5253.22935,M00446,Supermarket,Wallet,Mysore,1,0
TXN19229,USR19229,DEV19229,10-03-2023 01:26:14,49086.32903,M00110,Taxi Services,Cash,Mumbai,0,0
TXN19230,USR19230,DEV19230,10-01-2025 11:49:52,32161.05758,M00144,Insurance,Debit Card,Hubli-Dharwad,1,0
TXN19231,USR19231,DEV19231,24-09-2022 04:18:52,14358.92698,M00038,Snacks,Cheque,Coimbatore,1,0
TXN19232,USR19232,DEV19232,22-04-2024 21:54:37,3068.604158,M00317,Insurance,Cash,Madurai,0,0
TXN19233,USR19233,DEV19233,03-12-2021 04:00:53,34321.78813,M00381,Furniture,Crypto,Gurgaon,1,0
TXN19234,USR19234,DEV19234,13-11-2021 08:25:51,48404.53155,M00359,EMI Payment,Wallet,Raipur,0,1
TXN19235,USR19235,DEV19235,16-01-2021 05:15:44,9327.649609,M00322,Food Delivery,Cheque,Bhubaneswar,0,0
TXN19236,USR19236,DEV19236,02-07-2020 16:45:26,42079.97694,M00076,Events,Cheque,Faridabad,0,0
TXN19237,USR19237,DEV19237,19-08-2021 14:04:34,15097.58532,M00202,Toys,Bank Transfer,Nashik,1,0
TXN19238,USR19238,DEV19238,05-11-2020 02:37:32,34262.3846,M00430,Baby Products,EMI,Pune,0,0
TXN19239,USR19239,DEV19239,18-05-2022 18:36:57,17006.78722,M00408,Healthcare,Net Banking,Guwahati,1,0
TXN19240,USR19240,DEV19240,30-06-2020 21:08:13,8877.484601,M00310,Stationery,Net Banking,Raipur,0,0
TXN19241,USR19241,DEV19241,01-02-2021 02:17:42,37730.26355,M00046,Pharmacy,Net Banking,Coimbatore,0,0
TXN19242,USR19242,DEV19242,18-06-2025 23:45:27,20275.12888,M00366,Beauty & Personal Care,Cash,Vadodara,0,0
TXN19243,USR19243,DEV19243,13-05-2024 21:47:53,13293.16668,M00030,Office Supplies,EMI,Mumbai,1,0
TXN19244,USR19244,DEV19244,29-06-2021 15:16:24,9732.687181,M00314,Digital Subscriptions,Cheque,Jalandhar,1,0
TXN19245,USR19245,DEV19245,08-03-2021 09:20:59,2934.090761,M00377,Hotel Stay,Bank Transfer,Agra,1,0
TXN19246,USR19246,DEV19246,09-05-2024 00:51:20,3762.701484,M00025,Mobile Recharge,Net Banking,Bareilly,1,0
TXN19247,USR19247,DEV19247,27-03-2023 21:52:04,25978.95984,M00260,Sports Equipment,Credit Card,Mysore,0,0
TXN19248,USR19248,DEV19248,18-09-2023 20:21:41,49622.25239,M00241,Healthcare,UPI,Ghaziabad,0,0
TXN19249,USR19249,DEV19249,11-05-2025 01:27:48,43080.44482,M00297,Auto Services,EMI,Ahmedabad,0,0
TXN19250,USR19250,DEV19250,02-02-2020 05:05:06,26316.2982,M00222,Photography,Credit Card,Solapur,0,0
TXN19251,USR19251,DEV19251,27-07-2022 12:07:55,19105.56006,M00417,Office Supplies,Crypto,Ludhiana,0,0
TXN19252,USR19252,DEV19252,17-09-2024 15:00:27,45462.13908,M00256,Office Supplies,Debit Card,Solapur,0,0
TXN19253,USR19253,DEV19253,19-09-2023 23:24:58,36782.11106,M00287,Utilities,UPI,Nashik,1,0
TXN19254,USR19254,DEV19254,23-09-2020 02:50:50,841.280739,M00404,Clothing,Bank Transfer,Bangalore,0,0
TXN19255,USR19255,DEV19255,17-01-2024 18:01:32,19636.14048,M00181,Electronics,Credit Card,Aligarh,1,0
TXN19256,USR19256,DEV19256,24-04-2022 10:20:51,24907.39999,M00412,Snacks,Debit Card,Indore,1,0
TXN19257,USR19257,DEV19257,03-09-2023 10:02:51,36603.26489,M00012,Hardware Store,EMI,Raipur,1,1
TXN19258,USR19258,DEV19258,06-11-2020 13:24:44,42678.44354,M00155,Car Rental,Net Banking,Kota,0,0
TXN19259,USR19259,DEV19259,28-04-2021 06:10:30,9128.601033,M00425,Wallet Transfer,Cash,Aurangabad,1,0
TXN19260,USR19260,DEV19260,14-04-2024 09:55:56,41362.38293,M00402,Digital Subscriptions,Bank Transfer,Lucknow,0,0
TXN19261,USR19261,DEV19261,15-12-2022 14:16:29,46202.14791,M00388,Toys,UPI,Varanasi,0,0
TXN19262,USR19262,DEV19262,23-09-2020 20:56:10,1218.695602,M00419,Electronics,Wallet,Tiruchirappalli,0,0
TXN19263,USR19263,DEV19263,04-12-2020 09:45:14,3260.890262,M00138,Mobile Recharge,Credit Card,Bhopal,0,1
TXN19264,USR19264,DEV19264,27-04-2020 01:31:52,25449.68374,M00256,Home Decor,Debit Card,Surat,1,0
TXN19265,USR19265,DEV19265,16-09-2023 10:00:26,20395.00232,M00473,Restaurant,Wallet,Madurai,1,0
TXN19266,USR19266,DEV19266,16-09-2021 09:04:47,48076.04291,M00035,Investment,Cheque,Guwahati,1,0
TXN19267,USR19267,DEV19267,17-03-2023 00:18:56,7603.197379,M00074,Groceries,Net Banking,Vijayawada,1,0
TXN19268,USR19268,DEV19268,03-01-2025 12:48:49,47290.77556,M00243,Beverages,UPI,Madurai,0,0
TXN19269,USR19269,DEV19269,28-04-2025 22:05:25,19109.55969,M00226,Photography,Net Banking,Agra,0,0
TXN19270,USR19270,DEV19270,05-05-2025 15:14:59,9253.995677,M00414,Fuel,UPI,Moradabad,1,0
TXN19271,USR19271,DEV19271,23-09-2022 14:30:46,11974.82578,M00221,Courier Services,Bank Transfer,Ludhiana,1,0
TXN19272,USR19272,DEV19272,15-03-2022 23:15:32,2344.8459,M00427,Home Decor,Crypto,Coimbatore,1,0
TXN19273,USR19273,DEV19273,18-11-2022 10:47:59,13641.2363,M00247,Education,EMI,Lucknow,0,0
TXN19274,USR19274,DEV19274,05-11-2021 22:32:38,46113.51359,M00386,Toys,Net Banking,Bangalore,0,0
TXN19275,USR19275,DEV19275,23-10-2024 17:31:42,39511.72131,M00374,Gardening,Net Banking,Jaipur,1,0
TXN19276,USR19276,DEV19276,26-10-2022 02:05:01,15596.91826,M00488,Home Decor,Wallet,Pimpri-Chinchwad,0,0
TXN19277,USR19277,DEV19277,28-09-2025 22:30:37,40121.67076,M00337,Events,Credit Card,Gurgaon,1,0
TXN19278,USR19278,DEV19278,29-11-2023 22:06:38,49054.70946,M00218,Books,Credit Card,Kolkata,1,0
TXN19279,USR19279,DEV19279,10-07-2021 08:41:32,10480.34889,M00461,Digital Subscriptions,Credit Card,Kolkata,0,0
TXN19280,USR19280,DEV19280,19-07-2022 15:17:14,4673.154051,M00437,Supermarket,Credit Card,Mira-Bhayandar,1,0
TXN19281,USR19281,DEV19281,06-04-2025 16:22:05,45028.92357,M00296,Gardening,EMI,Navi Mumbai,0,0
TXN19282,USR19282,DEV19282,22-12-2022 06:51:49,32890.90773,M00080,Groceries,Cheque,Guwahati,1,0
TXN19283,USR19283,DEV19283,30-06-2021 07:04:40,3534.481423,M00392,Office Supplies,UPI,Raipur,0,0
TXN19284,USR19284,DEV19284,14-04-2023 19:49:37,41797.80469,M00411,Education,Cash,Vadodara,0,0
TXN19285,USR19285,DEV19285,28-12-2024 16:40:21,46112.65335,M00270,Photography,Credit Card,Delhi,0,0
TXN19286,USR19286,DEV19286,08-07-2025 11:54:58,27708.61402,M00084,Internet Services,EMI,Jabalpur,1,0
TXN19287,USR19287,DEV19287,18-02-2020 05:42:46,24528.32523,M00271,Office Supplies,Wallet,Nashik,1,0
TXN19288,USR19288,DEV19288,27-09-2025 08:21:05,9858.475913,M00074,Travel,Cheque,Chandigarh,0,0
TXN19289,USR19289,DEV19289,04-06-2024 09:24:00,24554.95723,M00205,Digital Subscriptions,EMI,Bhopal,0,0
TXN19290,USR19290,DEV19290,01-10-2023 04:45:47,9988.612726,M00432,Wallet Transfer,Crypto,Amritsar,0,0
TXN19291,USR19291,DEV19291,13-06-2023 23:48:26,31180.79408,M00249,Clothing,EMI,Visakhapatnam,1,0
TXN19292,USR19292,DEV19292,31-03-2020 00:01:42,13145.08027,M00227,Fitness,UPI,Nashik,1,0
TXN19293,USR19293,DEV19293,15-09-2024 14:18:04,28931.07403,M00004,Courier Services,EMI,Bangalore,0,0
TXN19294,USR19294,DEV19294,14-01-2020 08:02:41,16260.98806,M00211,Car Rental,Cash,Faridabad,1,0
TXN19295,USR19295,DEV19295,17-09-2024 06:41:17,2704.583441,M00483,Gaming,EMI,Surat,1,0
TXN19296,USR19296,DEV19296,14-11-2021 07:42:34,33109.3916,M00004,Supermarket,Crypto,Jabalpur,0,0
TXN19297,USR19297,DEV19297,03-12-2021 08:44:03,21969.4823,M00274,Electronics,UPI,Aligarh,0,0
TXN19298,USR19298,DEV19298,16-01-2022 05:29:25,5611.487445,M00172,Sports Equipment,Cheque,Delhi,0,0
TXN19299,USR19299,DEV19299,12-03-2023 04:01:15,34695.89952,M00126,Furniture,Bank Transfer,Mumbai,0,0
TXN19300,USR19300,DEV19300,11-10-2023 22:08:32,36390.705,M00262,Entertainment,Wallet,Faridabad,1,1
TXN19301,USR19301,DEV19301,19-01-2022 01:11:21,12588.29369,M00438,Fuel,Cash,Agra,1,0
TXN19302,USR19302,DEV19302,02-07-2023 18:32:35,8219.211127,M00021,Events,Net Banking,Raipur,1,0
TXN19303,USR19303,DEV19303,02-02-2025 19:50:26,22114.87238,M00120,Hotel Stay,Wallet,Moradabad,0,0
TXN19304,USR19304,DEV19304,28-10-2023 18:22:16,27855.25189,M00491,Office Supplies,EMI,Aurangabad,0,0
TXN19305,USR19305,DEV19305,15-06-2020 07:00:10,4900.14199,M00317,Toys,Credit Card,Indore,0,0
TXN19306,USR19306,DEV19306,12-09-2022 02:32:03,37313.43198,M00239,Snacks,EMI,Jaipur,1,0
TXN19307,USR19307,DEV19307,14-04-2025 23:38:34,25602.61081,M00230,Fuel,Bank Transfer,Vadodara,0,0
TXN19308,USR19308,DEV19308,21-06-2025 11:27:21,6874.973805,M00114,Pharmacy,Credit Card,Kanpur,1,0
TXN19309,USR19309,DEV19309,19-01-2022 20:28:48,21003.9423,M00228,Cash Withdrawal,Credit Card,Ahmedabad,0,0
TXN19310,USR19310,DEV19310,12-10-2025 00:49:17,30204.45922,M00247,Office Supplies,Cheque,Raipur,0,0
TXN19311,USR19311,DEV19311,09-05-2020 00:18:26,46634.69069,M00104,EMI Payment,UPI,Nagpur,0,0
TXN19312,USR19312,DEV19312,04-07-2022 13:11:19,4121.156894,M00066,Pet Supplies,Debit Card,Chandigarh,1,0
TXN19313,USR19313,DEV19313,16-09-2021 20:26:31,24977.27372,M00010,Supermarket,Credit Card,Jabalpur,1,0
TXN19314,USR19314,DEV19314,20-07-2021 01:38:30,18678.81799,M00477,Office Supplies,Bank Transfer,Hyderabad,1,0
TXN19315,USR19315,DEV19315,18-11-2025 22:49:08,17007.39709,M00400,Baby Products,Bank Transfer,Madurai,1,0
TXN19316,USR19316,DEV19316,26-03-2021 01:34:06,2770.193924,M00417,Internet Services,UPI,Nagpur,1,0
TXN19317,USR19317,DEV19317,21-10-2023 02:34:06,1244.991851,M00161,Fuel,Credit Card,Mumbai,0,0
TXN19318,USR19318,DEV19318,05-02-2021 23:17:40,11356.44137,M00016,Healthcare,EMI,Nagpur,1,0
TXN19319,USR19319,DEV19319,28-05-2024 16:45:04,22869.88718,M00479,Snacks,EMI,Kolkata,0,0
TXN19320,USR19320,DEV19320,01-08-2025 21:48:11,634.4513949,M00153,Photography,Net Banking,Meerut,1,0
TXN19321,USR19321,DEV19321,16-12-2023 19:58:02,27979.04476,M00243,Toys,Crypto,Aurangabad,1,0
TXN19322,USR19322,DEV19322,16-11-2022 07:45:02,42206.89966,M00250,Insurance,UPI,Mysore,0,0
TXN19323,USR19323,DEV19323,15-12-2021 02:52:17,12542.32609,M00406,Gardening,Credit Card,Navi Mumbai,0,0
TXN19324,USR19324,DEV19324,21-05-2020 16:14:40,494.3578823,M00485,Books,Credit Card,Jodhpur,1,0
TXN19325,USR19325,DEV19325,29-08-2024 21:57:08,17363.6006,M00088,Internet Services,EMI,Jalandhar,1,0
TXN19326,USR19326,DEV19326,14-05-2025 09:55:06,48266.05958,M00266,Healthcare,Net Banking,Lucknow,0,0
TXN19327,USR19327,DEV19327,16-10-2024 18:48:52,21935.20159,M00172,Gardening,Wallet,Aligarh,0,0
TXN19328,USR19328,DEV19328,22-02-2025 06:57:37,46929.12225,M00474,Gaming,EMI,Gurgaon,1,0
TXN19329,USR19329,DEV19329,09-09-2021 16:58:28,40804.91672,M00011,Cash Withdrawal,Wallet,Salem,0,0
TXN19330,USR19330,DEV19330,22-05-2021 14:09:08,45034.41785,M00278,Baby Products,Cash,Varanasi,0,0
TXN19331,USR19331,DEV19331,06-12-2020 23:23:01,45272.687,M00050,Travel,Debit Card,Patna,1,0
TXN19332,USR19332,DEV19332,15-08-2020 08:56:24,115.5206136,M00304,Travel,UPI,Lucknow,0,1
TXN19333,USR19333,DEV19333,27-09-2021 12:49:54,38159.72672,M00450,Mobile Recharge,Cash,Lucknow,0,0
TXN19334,USR19334,DEV19334,25-07-2021 19:27:43,38661.76793,M00054,Wallet Transfer,Cash,Ranchi,1,0
TXN19335,USR19335,DEV19335,06-12-2023 00:59:25,7500.934832,M00216,Home Decor,EMI,Pune,0,0
TXN19336,USR19336,DEV19336,09-08-2022 15:04:29,7909.840113,M00221,Car Rental,Credit Card,Jabalpur,0,0
TXN19337,USR19337,DEV19337,01-02-2021 06:03:23,30877.70192,M00260,Medicine,EMI,Visakhapatnam,1,0
TXN19338,USR19338,DEV19338,26-12-2024 03:22:33,16295.97353,M00152,Courier Services,Net Banking,Ahmedabad,0,0
TXN19339,USR19339,DEV19339,24-09-2020 04:03:23,21115.82154,M00184,Online Services,Cash,Jaipur,1,0
TXN19340,USR19340,DEV19340,04-11-2020 00:20:01,34011.01576,M00458,Insurance,Net Banking,Agra,1,1
TXN19341,USR19341,DEV19341,25-12-2024 13:34:57,34090.67527,M00344,Food Delivery,Cheque,Thane,1,0
TXN19342,USR19342,DEV19342,28-11-2023 22:33:52,29767.28146,M00036,Utilities,UPI,Bareilly,0,0
TXN19343,USR19343,DEV19343,21-12-2023 03:39:00,21781.66125,M00049,Cinema,Debit Card,Mira-Bhayandar,0,0
TXN19344,USR19344,DEV19344,06-03-2022 07:51:38,45817.90713,M00220,Home Decor,Credit Card,Visakhapatnam,1,0
TXN19345,USR19345,DEV19345,20-08-2020 10:14:35,22824.49548,M00174,Events,Credit Card,Guwahati,1,0
TXN19346,USR19346,DEV19346,19-04-2021 22:17:19,33354.64623,M00465,Electronics Accessories,UPI,Pimpri-Chinchwad,1,0
TXN19347,USR19347,DEV19347,01-02-2023 11:31:20,12874.72941,M00163,Utilities,Bank Transfer,Agra,0,0
TXN19348,USR19348,DEV19348,09-08-2023 04:19:58,24029.5515,M00420,Stationery,Debit Card,Lucknow,1,0
TXN19349,USR19349,DEV19349,18-02-2020 20:34:55,35133.56073,M00314,Books,Credit Card,Kalyan-Dombivli,1,0
TXN19350,USR19350,DEV19350,06-02-2021 05:30:59,4639.018292,M00225,Beauty & Personal Care,Crypto,Ghaziabad,1,0
TXN19351,USR19351,DEV19351,13-12-2025 18:12:39,16446.21098,M00453,Fitness,Debit Card,Jabalpur,0,0
TXN19352,USR19352,DEV19352,08-12-2022 09:34:39,42119.07568,M00172,Pharmacy,Bank Transfer,Mysore,0,0
TXN19353,USR19353,DEV19353,06-10-2022 05:41:38,781.459525,M00480,Hotel Stay,Cheque,Tiruchirappalli,0,0
TXN19354,USR19354,DEV19354,12-11-2024 16:37:28,35546.73806,M00342,Pharmacy,Debit Card,Meerut,1,0
TXN19355,USR19355,DEV19355,31-12-2020 16:22:35,49017.30056,M00102,Sports Equipment,Wallet,Coimbatore,1,0
TXN19356,USR19356,DEV19356,11-05-2022 01:49:20,32874.56275,M00253,Electronics,EMI,Ahmedabad,0,0
TXN19357,USR19357,DEV19357,26-10-2022 03:53:47,21245.30913,M00206,Courier Services,EMI,Ghaziabad,0,0
TXN19358,USR19358,DEV19358,08-03-2025 22:21:58,2388.844938,M00284,Pet Supplies,Crypto,Surat,0,0
TXN19359,USR19359,DEV19359,20-06-2025 06:17:19,36073.72644,M00362,Medicine,Net Banking,Surat,1,0
TXN19360,USR19360,DEV19360,02-08-2025 22:43:07,34955.09496,M00037,Courier Services,Wallet,Allahabad,1,0
TXN19361,USR19361,DEV19361,28-04-2020 23:28:00,42577.55492,M00287,Healthcare,Credit Card,Nagpur,0,0
TXN19362,USR19362,DEV19362,17-09-2022 22:05:54,36081.95552,M00434,Baby Products,Net Banking,Nagpur,1,0
