blacklist_id,merchant_id,device_id,user_id,ip_address,reason,added_on
B00026,M00059,D00134,USR17919,192.168.90.218,Transaction Velocity Too High,16-01-2023 15:53:37
B00438,M00442,D00065,USR17920,192.168.121.39,Device Not Recognized,20-09-2020 19:32:20
B00154,M00169,D00466,USR17921,192.168.103.23,Blacklisted Device,21-03-2025 21:07:22
B00447,M00196,D00108,USR17922,192.168.73.8,Suspicious Password Reset,06-01-2025 09:10:10
B00173,M00426,D00326,USR17923,192.168.28.105,Unverified Email/Phone,22-10-2020 08:03:07
B00360,M00129,D00256,USR17924,192.168.179.185,Abnormal Spending Pattern,09-07-2020 14:17:43
B00312,M00426,D00457,USR17925,192.168.114.170,Abnormal Spending Pattern,23-11-2021 02:44:16
B00360,M00357,D00408,USR17926,192.168.228.57,Multiple Failed Passwords,28-12-2021 20:17:09
B00344,M00352,D00263,USR17927,192.168.133.168,Proxy/VPN Detected,17-10-2021 17:05:53
B00298,M00341,D00444,USR17928,192.168.202.167,Mismatched Billing/Shipping Address,15-06-2024 16:47:58
B00252,M00473,D00023,USR17929,192.168.241.130,Brute Force Login Attempt,20-04-2023 16:12:40
B00265,M00294,D00050,USR17930,192.168.87.27,High Transaction Amount,12-09-2025 11:21:27
B00339,M00379,D00200,USR17931,192.168.75.252,Blacklisted Device,20-09-2025 20:21:03
B00483,M00070,D00109,USR17932,192.168.79.98,Suspicious Login Attempt,20-04-2022 09:19:35
B00309,M00486,D00377,USR17933,192.168.217.161,Mismatched Billing/Shipping Address,13-02-2023 21:57:59
B00226,M00476,D00408,USR17934,192.168.123.223,Brute Force Login Attempt,13-02-2024 14:38:28
B00434,M00399,D00260,USR17935,192.168.146.146,Brute Force Login Attempt,07-12-2021 11:18:25
B00015,M00470,D00481,USR17936,192.168.65.42,Unverified Email/Phone,19-06-2025 15:13:01
B00064,M00162,D00141,USR17937,192.168.44.148,High Risk Country Login,05-05-2021 14:21:31
B00019,M00408,D00287,USR17938,192.168.153.22,Account Accessed From 2 Locations,27-01-2020 14:17:17
B00139,M00185,D00353,USR17939,192.168.237.124,High Transaction Amount,02-11-2022 05:38:38
B00272,M00139,D00069,USR17940,192.168.25.26,Too Many Transactions Quickly,03-04-2022 12:04:09
B00066,M00425,D00001,USR17941,192.168.223.196,Too Many Transactions Quickly,11-11-2023 04:50:35
B00258,M00489,D00368,USR17942,192.168.180.12,Transaction Velocity Too High,28-01-2024 19:41:58
B00284,M00263,D00130,USR17943,192.168.129.189,Suspicious Password Reset,14-08-2023 20:46:34
B00161,M00302,D00293,USR17944,192.168.116.172,Suspicious Refund Pattern,12-02-2020 14:06:48
B00454,M00320,D00463,USR17945,192.168.213.152,Too Many Transactions Quickly,19-10-2021 23:39:56
B00458,M00129,D00306,USR17946,192.168.242.50,IP Address Mismatch,16-10-2020 13:39:09
B00493,M00474,D00197,USR17947,192.168.234.215,Abnormal Spending Pattern,03-11-2025 07:28:15
B00205,M00373,D00250,USR17948,192.168.173.142,Chargeback History,17-07-2025 21:15:01
B00402,M00187,D00129,USR17949,192.168.107.157,Suspicious Refund Pattern,20-05-2020 18:01:38
B00407,M00250,D00108,USR17950,192.168.52.178,Duplicate Transaction,15-09-2020 15:24:56
B00430,M00477,D00378,USR17951,192.168.72.70,Mismatched Billing/Shipping Address,14-03-2025 07:57:50
B00255,M00122,D00379,USR17952,192.168.65.149,Suspicious Login Attempt,12-08-2023 19:06:06
B00476,M00098,D00150,USR17953,192.168.215.230,Suspicious Password Reset,03-08-2022 17:12:31
B00143,M00240,D00350,USR17954,192.168.88.21,Unverified Email/Phone,20-03-2025 16:04:32
B00323,M00461,D00278,USR17955,192.168.140.41,IP Address Mismatch,13-06-2020 10:36:00
B00468,M00390,D00269,USR17956,192.168.43.61,Device Not Recognized,28-10-2020 20:06:45
B00453,M00329,D00023,USR17957,192.168.143.107,Brute Force Login Attempt,10-10-2022 18:11:35
B00457,M00196,D00181,USR17958,192.168.43.214,Brute Force Login Attempt,27-07-2024 07:53:56
B00005,M00281,D00379,USR17959,192.168.6.169,Device Not Recognized,29-01-2021 16:16:02
B00291,M00095,D00152,USR17960,192.168.164.239,Blacklisted Device,23-10-2021 23:35:28
B00035,M00097,D00162,USR17961,192.168.81.245,Abnormal Spending Pattern,05-02-2020 15:17:16
B00235,M00020,D00228,USR17962,192.168.154.54,High Transaction Amount,24-08-2025 15:40:02
B00377,M00003,D00345,USR17963,192.168.153.74,Unverified Email/Phone,12-12-2024 13:28:03
B00429,M00037,D00474,USR17964,192.168.89.179,Too Many Transactions Quickly,19-01-2025 12:00:21
B00457,M00282,D00095,USR17965,192.168.171.138,High Risk Country Login,22-06-2020 11:24:38
B00048,M00169,D00323,USR17966,192.168.148.17,Device Not Recognized,27-08-2021 22:35:52
B00005,M00146,D00164,USR17967,192.168.27.218,High Risk Country Login,23-08-2025 01:26:27
B00438,M00370,D00309,USR17968,192.168.44.138,Too Many Transactions Quickly,13-06-2022 06:03:49
B00235,M00408,D00096,USR17969,192.168.28.64,Transaction Velocity Too High,09-01-2022 23:55:07
B00455,M00469,D00495,USR17970,192.168.28.137,Mismatched Billing/Shipping Address,10-06-2020 23:16:05
B00474,M00356,D00361,USR17971,192.168.48.27,IP Address Mismatch,13-07-2024 21:16:50
B00461,M00346,D00297,USR17972,192.168.153.37,Suspicious Refund Pattern,07-11-2022 14:57:39
B00041,M00189,D00330,USR17973,192.168.74.37,Account Accessed From 2 Locations,15-11-2023 17:53:50
B00101,M00392,D00120,USR17974,192.168.172.221,Multiple Failed Passwords,23-02-2023 04:03:35
B00112,M00163,D00104,USR17975,192.168.223.5,Suspicious Password Reset,07-10-2023 13:09:55
B00176,M00087,D00143,USR17976,192.168.105.139,Brute Force Login Attempt,23-04-2025 12:32:04
B00227,M00060,D00025,USR17977,192.168.117.96,High Transaction Amount,11-04-2021 23:04:43
B00214,M00369,D00479,USR17978,192.168.194.187,Chargeback History,07-02-2021 22:34:37
B00313,M00146,D00363,USR17979,192.168.178.189,Unusual Location Change,12-08-2024 15:38:51
B00230,M00110,D00142,USR17980,192.168.13.106,IP Address Mismatch,19-03-2022 05:51:16
B00302,M00281,D00037,USR17981,192.168.239.220,Proxy/VPN Detected,08-01-2022 08:11:40
B00091,M00485,D00253,USR17982,192.168.233.179,Too Many Transactions Quickly,26-02-2021 17:01:36
B00095,M00095,D00480,USR17983,192.168.148.39,Device Not Recognized,09-02-2024 12:04:09
B00438,M00182,D00450,USR17984,192.168.77.183,Chargeback History,27-01-2024 06:28:24
B00090,M00073,D00003,USR17985,192.168.46.138,Device Not Recognized,06-03-2022 02:09:21
B00187,M00005,D00418,USR17986,192.168.219.110,Unusual Location Change,14-01-2025 03:48:18
B00261,M00086,D00430,USR17987,192.168.156.127,Suspicious Password Reset,17-11-2025 10:00:26
B00286,M00454,D00171,USR17988,192.168.157.217,Transaction Velocity Too High,26-07-2022 21:32:03
B00398,M00051,D00329,USR17989,192.168.201.5,Device Not Recognized,21-09-2022 17:17:34
B00264,M00307,D00060,USR17990,192.168.71.116,Unverified Email/Phone,04-04-2020 22:19:00
B00130,M00344,D00212,USR17991,192.168.52.32,Suspicious Login Attempt,09-02-2021 21:19:13
B00216,M00404,D00192,USR17992,192.168.222.134,Suspicious Refund Pattern,25-02-2025 21:54:00
B00026,M00205,D00255,USR17993,192.168.236.237,Proxy/VPN Detected,10-09-2021 13:05:11
B00301,M00127,D00296,USR17994,192.168.36.12,High Transaction Amount,27-02-2022 13:43:44
B00370,M00421,D00021,USR17995,192.168.159.60,Device Not Recognized,11-06-2024 14:42:26
B00306,M00287,D00067,USR17996,192.168.232.171,Mismatched Billing/Shipping Address,10-12-2024 07:43:03
B00412,M00225,D00388,USR17997,192.168.143.136,Mismatched Billing/Shipping Address,14-06-2022 15:31:13
B00064,M00369,D00335,USR17998,192.168.83.33,Device Not Recognized,18-02-2024 02:46:42
B00358,M00470,D00245,USR17999,192.168.152.209,Abnormal Spending Pattern,17-10-2022 21:00:59
B00020,M00459,D00279,USR18000,192.168.18.31,Multiple Failed Passwords,23-05-2025 00:35:00
B00269,M00193,D00441,USR18001,192.168.98.98,Chargeback History,15-09-2022 04:18:55
B00132,M00048,D00451,USR18002,192.168.131.185,Brute Force Login Attempt,31-10-2020 09:10:48
B00436,M00057,D00233,USR18003,192.168.163.89,Multiple Failed Passwords,04-04-2020 17:41:21
B00241,M00016,D00078,USR18004,192.168.72.50,High Transaction Amount,28-10-2024 21:50:38
B00472,M00363,D00063,USR18005,192.168.32.44,Transaction Velocity Too High,21-10-2023 18:34:37
B00040,M00025,D00220,USR18006,192.168.247.239,Multiple Failed Passwords,20-05-2021 03:33:37
B00064,M00217,D00030,USR18007,192.168.158.141,Abnormal Spending Pattern,25-08-2022 10:20:07
B00045,M00054,D00097,USR18008,192.168.254.104,Account Accessed From 2 Locations,09-12-2020 21:42:33
B00019,M00007,D00208,USR18009,192.168.59.130,Blacklisted Device,28-10-2021 22:36:22
B00183,M00466,D00440,USR18010,192.168.25.247,Device Not Recognized,10-10-2023 05:51:41
B00212,M00061,D00125,USR18011,192.168.49.187,IP Address Mismatch,26-09-2023 21:27:07
B00482,M00337,D00126,USR18012,192.168.170.240,Suspicious Login Attempt,05-07-2024 05:49:52
B00270,M00464,D00457,USR18013,192.168.37.231,Chargeback History,08-01-2025 17:37:24
B00170,M00060,D00455,USR18014,192.168.254.32,High Transaction Amount,16-06-2023 16:00:06
B00301,M00170,D00333,USR18015,192.168.249.31,High Transaction Amount,07-08-2020 18:30:00
B00278,M00413,D00031,USR18016,192.168.184.155,Suspicious Refund Pattern,08-03-2023 15:11:11
B00338,M00109,D00133,USR18017,192.168.60.210,Account Accessed From 2 Locations,02-07-2023 16:57:09
B00309,M00189,D00006,USR18018,192.168.58.214,High Transaction Amount,02-03-2022 14:17:02
B00469,M00071,D00042,USR18019,192.168.52.129,Mismatched Billing/Shipping Address,13-10-2025 02:28:03
B00416,M00021,D00185,USR18020,192.168.247.188,Suspicious Login Attempt,18-06-2024 09:07:13
B00335,M00440,D00255,USR18021,192.168.187.76,Abnormal Spending Pattern,13-05-2024 05:10:10
B00081,M00187,D00383,USR18022,192.168.248.202,Too Many Transactions Quickly,11-02-2022 07:03:22
B00092,M00075,D00421,USR18023,192.168.76.109,Mismatched Billing/Shipping Address,12-09-2025 18:17:04
B00059,M00411,D00145,USR18024,192.168.87.112,High Risk Country Login,24-12-2025 17:43:27
B00206,M00010,D00134,USR18025,192.168.30.2,Abnormal Spending Pattern,08-02-2022 05:24:11
B00157,M00019,D00129,USR18026,192.168.46.119,Proxy/VPN Detected,22-09-2020 17:43:48
B00028,M00047,D00026,USR18027,192.168.136.122,High Transaction Amount,26-01-2022 13:52:25
B00106,M00105,D00412,USR18028,192.168.103.185,Device Not Recognized,18-03-2020 21:44:23
B00110,M00148,D00248,USR18029,192.168.130.206,Suspicious Login Attempt,07-03-2023 16:30:55
B00034,M00271,D00357,USR18030,192.168.3.63,Unverified Email/Phone,29-10-2025 10:19:51
B00030,M00429,D00333,USR18031,192.168.163.223,Proxy/VPN Detected,20-12-2020 01:42:37
B00404,M00285,D00073,USR18032,192.168.4.11,High Risk Country Login,07-09-2020 00:54:35
B00213,M00132,D00383,USR18033,192.168.5.226,High Transaction Amount,19-01-2025 11:16:19
B00265,M00430,D00283,USR18034,192.168.7.28,Mismatched Billing/Shipping Address,03-03-2021 02:03:07
B00128,M00215,D00257,USR18035,192.168.119.95,High Transaction Amount,13-09-2023 13:19:21
B00319,M00028,D00275,USR18036,192.168.197.132,Unusual Location Change,03-06-2020 14:09:51
B00242,M00471,D00498,USR18037,192.168.66.219,IP Address Mismatch,05-07-2020 23:51:13
B00419,M00189,D00429,USR18038,192.168.103.121,IP Address Mismatch,18-10-2023 21:14:42
B00280,M00128,D00336,USR18039,192.168.249.195,Blacklisted Device,02-06-2021 03:04:24
B00372,M00082,D00071,USR18040,192.168.56.95,Chargeback History,18-04-2025 20:24:10
B00377,M00094,D00155,USR18041,192.168.17.159,Suspicious Refund Pattern,04-01-2023 14:55:54
B00254,M00217,D00331,USR18042,192.168.231.119,Account Accessed From 2 Locations,11-03-2021 14:36:38
B00293,M00251,D00016,USR18043,192.168.234.130,Suspicious Password Reset,25-11-2024 01:55:46
B00491,M00259,D00393,USR18044,192.168.125.59,Mismatched Billing/Shipping Address,30-04-2025 11:18:23
B00415,M00174,D00388,USR18045,192.168.107.40,Blacklisted Device,14-06-2023 09:53:40
B00241,M00080,D00459,USR18046,192.168.80.164,Blacklisted Device,16-07-2024 21:51:19
B00190,M00232,D00179,USR18047,192.168.88.2,Suspicious Login Attempt,02-07-2020 17:42:37
B00169,M00118,D00494,USR18048,192.168.44.158,Account Accessed From 2 Locations,18-02-2023 15:49:35
B00077,M00245,D00448,USR18049,192.168.110.153,Mismatched Billing/Shipping Address,19-04-2024 14:38:56
B00294,M00234,D00267,USR18050,192.168.111.139,Suspicious Login Attempt,11-03-2020 10:31:13
B00315,M00084,D00192,USR18051,192.168.62.151,Device Not Recognized,27-04-2023 14:58:26
B00244,M00280,D00192,USR18052,192.168.125.102,High Transaction Amount,01-07-2023 22:00:20
B00040,M00080,D00256,USR18053,192.168.82.28,Abnormal Spending Pattern,28-09-2020 22:49:57
B00002,M00264,D00018,USR18054,192.168.218.6,Unusual Location Change,07-10-2022 23:53:53
B00415,M00406,D00385,USR18055,192.168.224.65,Chargeback History,28-01-2023 17:36:46
B00058,M00387,D00309,USR18056,192.168.71.110,Abnormal Spending Pattern,21-07-2021 15:23:13
B00386,M00143,D00420,USR18057,192.168.226.214,Suspicious Password Reset,02-01-2021 17:14:04
B00355,M00355,D00143,USR18058,192.168.125.156,Suspicious Login Attempt,11-05-2022 13:29:27
B00472,M00048,D00153,USR18059,192.168.207.248,Account Accessed From 2 Locations,27-02-2025 11:50:18
B00173,M00265,D00096,USR18060,192.168.5.12,High Transaction Amount,04-11-2023 16:46:46
B00033,M00372,D00441,USR18061,192.168.39.168,High Risk Country Login,22-02-2025 10:05:27
B00342,M00236,D00322,USR18062,192.168.32.27,Brute Force Login Attempt,28-02-2024 19:06:28
B00019,M00111,D00380,USR18063,192.168.70.251,Multiple Failed Passwords,19-04-2022 00:07:16
B00473,M00291,D00357,USR18064,192.168.185.116,Blacklisted Device,11-09-2025 15:30:12
B00151,M00173,D00081,USR18065,192.168.36.247,Transaction Velocity Too High,09-04-2020 06:46:53
B00107,M00324,D00394,USR18066,192.168.136.43,IP Address Mismatch,07-01-2022 04:12:30
B00247,M00184,D00073,USR18067,192.168.168.46,Chargeback History,26-01-2025 05:28:29
B00359,M00316,D00150,USR18068,192.168.193.83,Chargeback History,08-01-2020 19:18:08
B00139,M00380,D00395,USR18069,192.168.123.58,Blacklisted Device,03-12-2025 03:57:32
B00113,M00135,D00278,USR18070,192.168.34.243,Proxy/VPN Detected,20-10-2023 14:20:27
B00394,M00002,D00301,USR18071,192.168.50.247,Unverified Email/Phone,27-02-2022 02:25:04
B00051,M00102,D00049,USR18072,192.168.255.242,Device Not Recognized,20-09-2025 08:53:52
B00129,M00242,D00220,USR18073,192.168.142.73,Unusual Location Change,05-07-2021 10:08:50
B00354,M00432,D00236,USR18074,192.168.242.103,Suspicious Password Reset,11-05-2023 22:47:28
B00353,M00393,D00095,USR18075,192.168.19.28,Suspicious Refund Pattern,07-12-2020 05:42:39
B00140,M00096,D00230,USR18076,192.168.120.17,Device Not Recognized,06-10-2022 09:08:19
B00368,M00379,D00401,USR18077,192.168.44.238,Too Many Transactions Quickly,24-05-2023 02:37:47
B00478,M00196,D00133,USR18078,192.168.227.212,Proxy/VPN Detected,31-03-2021 20:50:26
B00251,M00329,D00203,USR18079,192.168.170.208,Multiple Failed Passwords,23-08-2023 14:38:24
B00064,M00345,D00252,USR18080,192.168.67.220,Device Not Recognized,01-06-2021 07:38:59
B00014,M00069,D00046,USR18081,192.168.199.189,Device Not Recognized,19-04-2020 22:17:37
B00132,M00356,D00327,USR18082,192.168.104.14,Multiple Failed Passwords,09-12-2025 07:17:37
B00458,M00477,D00261,USR18083,192.168.240.192,Suspicious Password Reset,24-12-2021 18:58:38
B00374,M00479,D00426,USR18084,192.168.63.124,Too Many Transactions Quickly,21-02-2022 03:19:34
B00462,M00429,D00283,USR18085,192.168.25.201,Mismatched Billing/Shipping Address,15-06-2025 01:22:09
B00318,M00301,D00362,USR18086,192.168.162.162,Suspicious Login Attempt,01-06-2025 14:03:47
B00310,M00181,D00480,USR18087,192.168.21.67,Blacklisted Device,08-05-2023 11:56:17
B00474,M00063,D00207,USR18088,192.168.189.108,Device Not Recognized,09-10-2020 15:02:47
B00049,M00267,D00468,USR18089,192.168.120.178,Blacklisted Device,05-11-2022 19:50:35
B00004,M00144,D00123,USR18090,192.168.30.252,Abnormal Spending Pattern,20-11-2021 04:14:55
B00319,M00386,D00351,USR18091,192.168.220.120,Mismatched Billing/Shipping Address,10-04-2020 14:57:20
B00341,M00321,D00388,USR18092,192.168.155.222,IP Address Mismatch,16-08-2023 11:49:15
B00425,M00480,D00343,USR18093,192.168.87.40,Proxy/VPN Detected,12-04-2021 20:05:15
B00150,M00250,D00069,USR18094,192.168.208.172,Too Many Transactions Quickly,01-01-2024 13:05:21
B00393,M00345,D00077,USR18095,192.168.203.203,Suspicious Refund Pattern,09-08-2022 19:40:51
B00041,M00065,D00405,USR18096,192.168.230.179,Suspicious Login Attempt,18-06-2021 08:37:49
B00405,M00239,D00067,USR18097,192.168.64.56,Transaction Velocity Too High,06-01-2022 02:44:53
B00089,M00456,D00041,USR18098,192.168.192.49,High Transaction Amount,20-07-2023 04:02:17
B00351,M00267,D00481,USR18099,192.168.122.67,Chargeback History,27-04-2022 01:09:44
B00485,M00320,D00352,USR18100,192.168.0.98,Transaction Velocity Too High,24-10-2025 00:38:24
B00169,M00072,D00330,USR18101,192.168.41.14,Too Many Transactions Quickly,21-07-2023 15:42:08
B00049,M00376,D00493,USR18102,192.168.187.206,Unusual Location Change,16-11-2020 15:47:58
B00474,M00114,D00485,USR18103,192.168.66.180,Brute Force Login Attempt,10-05-2023 21:48:39
B00281,M00229,D00332,USR18104,192.168.146.165,Blacklisted Device,07-05-2020 15:38:16
B00464,M00260,D00231,USR18105,192.168.4.187,Brute Force Login Attempt,18-07-2024 03:04:33
B00053,M00496,D00149,USR18106,192.168.131.115,High Transaction Amount,29-12-2024 06:12:57
B00036,M00479,D00136,USR18107,192.168.22.60,Mismatched Billing/Shipping Address,04-02-2020 01:17:52
B00226,M00074,D00010,USR18108,192.168.64.85,Abnormal Spending Pattern,25-07-2024 10:48:04
B00058,M00462,D00379,USR18109,192.168.56.188,Multiple Failed Passwords,18-01-2020 05:35:24
B00200,M00246,D00386,USR18110,192.168.153.10,Abnormal Spending Pattern,16-12-2023 02:24:50
B00403,M00370,D00233,USR18111,192.168.69.254,Proxy/VPN Detected,04-11-2021 06:07:24
B00086,M00269,D00121,USR18112,192.168.38.252,High Risk Country Login,17-07-2023 20:02:14
B00211,M00105,D00150,USR18113,192.168.243.248,High Transaction Amount,02-06-2022 07:53:46
B00470,M00465,D00383,USR18114,192.168.112.136,High Transaction Amount,06-05-2025 10:56:34
B00276,M00090,D00271,USR18115,192.168.82.182,Account Accessed From 2 Locations,27-10-2020 06:32:55
B00058,M00053,D00128,USR18116,192.168.137.89,Abnormal Spending Pattern,06-12-2025 09:28:42
B00017,M00097,D00445,USR18117,192.168.110.26,Too Many Transactions Quickly,20-02-2024 15:30:54
B00438,M00460,D00275,USR18118,192.168.115.195,Chargeback History,31-03-2020 09:56:27
B00371,M00423,D00193,USR18119,192.168.246.239,Chargeback History,15-09-2022 01:05:53
B00398,M00096,D00190,USR18120,192.168.67.212,High Risk Country Login,25-09-2025 09:45:20
B00096,M00444,D00083,USR18121,192.168.197.144,Unusual Location Change,05-01-2024 01:26:58
B00088,M00023,D00318,USR18122,192.168.94.112,Device Not Recognized,06-06-2020 22:20:05
B00049,M00291,D00173,USR18123,192.168.15.154,Chargeback History,23-03-2020 10:53:01
B00071,M00179,D00301,USR18124,192.168.206.170,High Risk Country Login,20-01-2022 00:42:51
B00045,M00312,D00094,USR18125,192.168.1.88,High Risk Country Login,16-10-2023 18:59:42
B00168,M00426,D00125,USR18126,192.168.206.75,High Risk Country Login,12-04-2020 08:10:33
B00019,M00417,D00018,USR18127,192.168.20.166,Proxy/VPN Detected,26-07-2024 16:27:08
B00011,M00009,D00028,USR18128,192.168.147.31,High Transaction Amount,11-07-2021 15:26:48
B00497,M00163,D00418,USR18129,192.168.79.144,Blacklisted Device,29-03-2025 07:25:25
B00125,M00170,D00077,USR18130,192.168.45.101,Brute Force Login Attempt,09-01-2020 02:44:16
B00352,M00293,D00173,USR18131,192.168.28.14,Brute Force Login Attempt,22-04-2020 07:17:10
B00321,M00143,D00083,USR18132,192.168.44.5,Account Accessed From 2 Locations,25-12-2023 18:30:42
B00375,M00212,D00444,USR18133,192.168.121.73,Suspicious Refund Pattern,09-06-2024 10:33:04
B00122,M00185,D00227,USR18134,192.168.123.146,Chargeback History,21-11-2022 05:36:00
B00002,M00465,D00105,USR18135,192.168.75.113,Suspicious Login Attempt,17-03-2021 01:13:14
B00044,M00111,D00276,USR18136,192.168.15.84,Suspicious Password Reset,13-10-2021 23:47:33
B00165,M00021,D00456,USR18137,192.168.179.186,Account Accessed From 2 Locations,20-03-2022 19:30:47
B00449,M00214,D00389,USR18138,192.168.226.18,Account Accessed From 2 Locations,27-12-2022 00:29:33
B00004,M00312,D00232,USR18139,192.168.180.164,IP Address Mismatch,29-08-2023 01:58:44
B00427,M00298,D00500,USR18140,192.168.147.33,Proxy/VPN Detected,18-01-2022 11:23:05
B00236,M00205,D00319,USR18141,192.168.140.173,Device Not Recognized,31-08-2020 10:07:46
B00410,M00148,D00452,USR18142,192.168.231.246,Multiple Failed Passwords,08-09-2021 22:27:37
B00156,M00251,D00469,USR18143,192.168.67.56,Too Many Transactions Quickly,23-10-2022 20:52:27
B00408,M00031,D00264,USR18144,192.168.193.85,Transaction Velocity Too High,08-11-2020 07:35:44
B00008,M00226,D00370,USR18145,192.168.149.143,Unverified Email/Phone,11-02-2021 13:50:23
B00038,M00204,D00421,USR18146,192.168.251.184,Transaction Velocity Too High,06-05-2022 06:17:08
B00131,M00299,D00489,USR18147,192.168.201.100,Account Accessed From 2 Locations,05-12-2023 02:41:47
B00479,M00015,D00034,USR18148,192.168.110.167,Transaction Velocity Too High,04-05-2025 23:07:40
B00215,M00417,D00477,USR18149,192.168.55.217,Suspicious Login Attempt,26-12-2023 01:23:43
B00235,M00399,D00432,USR18150,192.168.154.71,Proxy/VPN Detected,24-10-2020 08:34:41
B00162,M00440,D00359,USR18151,192.168.114.23,Suspicious Refund Pattern,21-11-2020 19:24:15
B00043,M00202,D00087,USR18152,192.168.62.19,Brute Force Login Attempt,23-09-2021 11:39:17
B00324,M00399,D00071,USR18153,192.168.209.25,Device Not Recognized,22-09-2024 10:39:17
B00016,M00106,D00027,USR18154,192.168.178.176,Proxy/VPN Detected,20-11-2025 11:03:25
B00218,M00050,D00351,USR18155,192.168.54.127,Proxy/VPN Detected,03-05-2023 07:45:51
B00148,M00136,D00438,USR18156,192.168.211.168,Chargeback History,06-08-2024 10:05:21
B00433,M00073,D00149,USR18157,192.168.138.102,Proxy/VPN Detected,15-10-2024 15:43:56
B00469,M00452,D00030,USR18158,192.168.43.172,Brute Force Login Attempt,25-09-2025 03:38:16
B00078,M00053,D00336,USR18159,192.168.211.49,Abnormal Spending Pattern,26-03-2024 22:19:22
B00189,M00478,D00323,USR18160,192.168.93.60,Proxy/VPN Detected,28-03-2022 22:25:37
B00045,M00382,D00369,USR18161,192.168.84.38,Too Many Transactions Quickly,02-09-2025 08:17:30
B00201,M00395,D00413,USR18162,192.168.230.242,Too Many Transactions Quickly,31-03-2024 06:18:58
B00217,M00188,D00278,USR18163,192.168.118.92,High Transaction Amount,25-09-2025 15:02:10
B00308,M00400,D00218,USR18164,192.168.142.71,Abnormal Spending Pattern,02-07-2025 04:49:29
B00474,M00222,D00232,USR18165,192.168.1.9,High Risk Country Login,08-10-2020 00:50:54
B00476,M00494,D00098,USR18166,192.168.127.9,Suspicious Refund Pattern,12-08-2021 21:14:02
B00432,M00339,D00169,USR18167,192.168.189.151,IP Address Mismatch,05-03-2025 05:33:24
B00288,M00494,D00479,USR18168,192.168.194.216,Chargeback History,03-10-2024 03:52:20
B00492,M00017,D00055,USR18169,192.168.171.146,Account Accessed From 2 Locations,27-03-2022 06:24:13
B00009,M00167,D00314,USR18170,192.168.61.147,Chargeback History,31-01-2021 08:41:41
B00207,M00145,D00427,USR18171,192.168.89.236,Unusual Location Change,23-02-2024 11:12:41
B00113,M00363,D00194,USR18172,192.168.27.141,Device Not Recognized,03-01-2021 21:57:09
B00107,M00194,D00314,USR18173,192.168.19.200,High Transaction Amount,29-05-2021 18:04:45
B00214,M00155,D00354,USR18174,192.168.163.230,Too Many Transactions Quickly,08-09-2020 11:14:05
B00303,M00240,D00220,USR18175,192.168.238.125,Unverified Email/Phone,27-02-2021 21:15:44
B00216,M00309,D00205,USR18176,192.168.197.98,IP Address Mismatch,23-10-2022 08:03:57
B00156,M00241,D00182,USR18177,192.168.190.214,Account Accessed From 2 Locations,24-04-2020 12:51:58
B00463,M00026,D00025,USR18178,192.168.165.3,Brute Force Login Attempt,01-01-2022 09:03:20
B00356,M00429,D00435,USR18179,192.168.42.175,Blacklisted Device,19-09-2023 03:34:00
B00426,M00011,D00456,USR18180,192.168.131.71,Proxy/VPN Detected,17-12-2020 13:24:26
B00403,M00237,D00439,USR18181,192.168.207.75,Device Not Recognized,12-12-2025 09:12:22
B00441,M00056,D00347,USR18182,192.168.75.157,Device Not Recognized,29-11-2021 01:29:03
B00082,M00166,D00300,USR18183,192.168.70.22,Account Accessed From 2 Locations,02-01-2020 11:16:20
B00157,M00382,D00040,USR18184,192.168.72.230,High Risk Country Login,07-11-2020 10:30:36
B00001,M00099,D00082,USR18185,192.168.238.10,Mismatched Billing/Shipping Address,21-01-2025 01:16:34
B00278,M00365,D00221,USR18186,192.168.53.80,Transaction Velocity Too High,18-12-2021 20:55:32
B00255,M00186,D00313,USR18187,192.168.30.152,Duplicate Transaction,20-02-2022 23:13:43
B00181,M00159,D00076,USR18188,192.168.96.73,Suspicious Login Attempt,21-07-2023 14:24:37
B00416,M00171,D00067,USR18189,192.168.79.177,IP Address Mismatch,07-07-2023 09:34:47
B00372,M00092,D00024,USR18190,192.168.252.169,Multiple Failed Passwords,15-07-2025 13:14:35
B00371,M00107,D00481,USR18191,192.168.88.207,Too Many Transactions Quickly,24-12-2020 07:42:58
B00382,M00234,D00111,USR18192,192.168.32.209,IP Address Mismatch,16-12-2022 03:31:59
B00181,M00003,D00122,USR18193,192.168.196.118,High Risk Country Login,05-04-2025 21:54:12
B00204,M00054,D00187,USR18194,192.168.148.20,Duplicate Transaction,04-01-2022 19:59:41
B00111,M00308,D00041,USR18195,192.168.239.199,High Risk Country Login,20-08-2025 21:48:20
B00433,M00451,D00220,USR18196,192.168.55.70,Mismatched Billing/Shipping Address,25-03-2020 09:19:23
B00348,M00017,D00308,USR18197,192.168.58.105,Proxy/VPN Detected,12-06-2022 07:14:30
B00146,M00017,D00030,USR18198,192.168.153.123,High Risk Country Login,14-06-2022 08:27:42
B00390,M00471,D00343,USR18199,192.168.185.32,Multiple Failed Passwords,28-04-2021 23:08:33
B00324,M00437,D00399,USR18200,192.168.149.14,High Risk Country Login,16-05-2024 12:33:34
B00398,M00328,D00407,USR18201,192.168.154.57,High Transaction Amount,24-03-2020 07:19:18
B00214,M00029,D00331,USR18202,192.168.217.44,Unusual Location Change,11-12-2025 10:06:44
