user_id,merchant_id,merchant_name,merchant_category  ,city,is_blacklisted
USR14463,M00454,Lifewell Medicals,Health & Medical,Bangalore,0
USR14464,M00252,MegaOnline,E-Commerce,Gurgaon,0
USR14465,M00195,MediCart Store,Health & Medical,Kolkata,1
USR14466,M00046,ClothCraft,Fashion & Apparel,Aligarh,1
USR14467,M00156,LoanBridge Pvt Ltd,Finance & Payment,Moradabad,0
USR14468,M00007,FreshMart,Grocery & Supermarket,Howrah,1
USR14469,M00358,Kebab Junction,Food & Beverages,Gurgaon,0
USR14470,M00236,RoyalBazaar,Fashion & Apparel,Allahabad,0
USR14471,M00303,Burger World,Food & Beverages,Jodhpur,0
USR14472,M00229,HomeCraft Furnish,Home & Furniture,Nagpur,1
USR14473,M00385,SweetCorner,Food & Beverages,Ludhiana,1
USR14474,M00298,HomeCraft Furnish,Home & Furniture,Mumbai,0
USR14475,M00434,UrbanWear,Fashion & Apparel,Chennai,0
USR14476,M00177,CleanWash Laundry,Services,Vasai-Virar,1
USR14477,M00444,CityCab Travels,Travel & Transport,Surat,0
USR14478,M00309,OfferBazaar,E-Commerce,Chandigarh,0
USR14479,M00006,RoyalBazaar,Fashion & Apparel,Pune,0
USR14480,M00201,DailyNeeds Superstore,Grocery & Supermarket,Pune,1
USR14481,M00055,WoodArt Furniture,Home & Furniture,Gwalior,1
USR14482,M00034,HomeBasket,Grocery & Supermarket,Gurgaon,1
USR14483,M00300,FinTrust Corp,Finance & Payment,Jodhpur,0
USR14484,M00470,SmartGrocer,Grocery & Supermarket,Kanpur,0
USR14485,M00499,SkillHub Learning,Services,Faridabad,1
USR14486,M00219,QuickPay Systems,Finance & Payment,Kalyan-Dombivli,1
USR14487,M00486,HomeZone,Home & Furniture,Hyderabad,1
USR14488,M00159,SkillHub Learning,Services,Agra,0
USR14489,M00360,Kebab Junction,Food & Beverages,Tiruchirappalli,0
USR14490,M00289,WellnessStreet,Health & Medical,Kota,1
USR14491,M00102,Speedy Travels,Travel & Transport,Surat,0
USR14492,M00207,DealBucket,E-Commerce,Bangalore,1
USR14493,M00062,UrbanSheets,Home & Furniture,Agra,1
USR14494,M00115,HealthFirst Pharmacy,Health & Medical,Lucknow,0
USR14495,M00060,FlyHigh Airlines,Travel & Transport,Hubli-Dharwad,1
USR14496,M00462,TechStreet,Electronics,Kalyan-Dombivli,0
USR14497,M00332,MicroCredit India,Finance & Payment,Mysore,1
USR14498,M00122,ElectroHub,Electronics,Rajkot,0
USR14499,M00033,BuyBoss,E-Commerce,Gwalior,1
USR14500,M00160,ChaiWala Express,Food & Beverages,Amritsar,1
USR14501,M00036,TasteWaves,Food & Beverages,Navi Mumbai,1
USR14502,M00493,Kebab Junction,Food & Beverages,Mumbai,1
USR14503,M00479,Burger World,Food & Beverages,Patna,1
USR14504,M00146,StreetStyle,Fashion & Apparel,Coimbatore,1
USR14505,M00297,DailyNeeds Superstore,Grocery & Supermarket,Kolkata,1
USR14506,M00409,KartPlanet,E-Commerce,Jodhpur,0
USR14507,M00169,ClothCraft,Fashion & Apparel,Bangalore,0
USR14508,M00356,WoodArt Furniture,Home & Furniture,Bangalore,1
USR14509,M00106,Burger World,Food & Beverages,Guwahati,1
USR14510,M00199,HomeCraft Furnish,Home & Furniture,Faridabad,0
USR14511,M00284,TrendZone,Fashion & Apparel,Faridabad,0
USR14512,M00473,SkillHub Learning,Services,Thane,1
USR14513,M00474,UrbanSheets,Home & Furniture,Coimbatore,1
USR14514,M00400,ElectroHub,Electronics,Guwahati,0
USR14515,M00303,FlexiFunds,Finance & Payment,Hyderabad,0
USR14516,M00219,Medico Care,Health & Medical,Jaipur,1
USR14517,M00263,EasyDay Mart,Grocery & Supermarket,Pimpri-Chinchwad,1
USR14518,M00219,Burger World,Food & Beverages,Madurai,1
USR14519,M00309,MasterArt Studio,Services,Coimbatore,0
USR14520,M00164,BharatMoney Transfer,Finance & Payment,Amritsar,1
USR14521,M00048,DailyNeeds Superstore,Grocery & Supermarket,Coimbatore,0
USR14522,M00193,GlobalMall,E-Commerce,Amritsar,1
USR14523,M00314,GlobalMall,E-Commerce,Vadodara,0
USR14524,M00481,PharmaTrust,Health & Medical,Mysore,0
USR14525,M00023,Sparkle Cleaning,Services,Mysore,1
USR14526,M00101,FastWheels Rental,Travel & Transport,Kalyan-Dombivli,1
USR14527,M00237,IndiaDeals,E-Commerce,Vadodara,0
USR14528,M00374,FreshChoice,Grocery & Supermarket,Jaipur,0
USR14529,M00344,SpiceNation,Food & Beverages,Raipur,0
USR14530,M00497,PrimeDecor,Home & Furniture,Hyderabad,0
USR14531,M00101,Creative Media,Services,Bareilly,0
USR14532,M00063,MegaOnline,E-Commerce,Bangalore,0
USR14533,M00032,PremiumFurnish,Home & Furniture,Delhi,0
USR14534,M00408,WellnessStreet,Health & Medical,Allahabad,0
USR14535,M00454,Speedy Travels,Travel & Transport,Agra,0
USR14536,M00305,UrbanCafe,Food & Beverages,Varanasi,1
USR14537,M00108,MediCart Store,Health & Medical,Agra,1
USR14538,M00124,MegaOnline,E-Commerce,Nagpur,1
USR14539,M00434,India Tour Trip,Travel & Transport,Varanasi,1
USR14540,M00285,ExpressAuto Hire,Travel & Transport,Solapur,0
USR14541,M00092,GreenFarm Store,Grocery & Supermarket,Tiruchirappalli,1
USR14542,M00090,Dream Prints,Services,Gurgaon,1
USR14543,M00190,OfferBazaar,E-Commerce,Pimpri-Chinchwad,0
USR14544,M00129,RoyalBazaar,Fashion & Apparel,Vadodara,1
USR14545,M00150,GoRide Mobility,Travel & Transport,Mumbai,0
USR14546,M00275,GoRide Mobility,Travel & Transport,Pimpri-Chinchwad,0
USR14547,M00276,Creative Media,Services,Ranchi,0
USR14548,M00372,India Tour Trip,Travel & Transport,Vadodara,1
USR14549,M00411,BuyBoss,E-Commerce,Delhi,0
USR14550,M00499,PaySmart Wallet,Finance & Payment,Ahmedabad,1
USR14551,M00174,HealthFirst Pharmacy,Health & Medical,Varanasi,1
USR14552,M00165,WoodArt Furniture,Home & Furniture,Aligarh,1
USR14553,M00145,SpiceNation,Food & Beverages,Nagpur,1
USR14554,M00015,ClothCraft,Fashion & Apparel,Raipur,1
USR14555,M00442,RoadMate Cars,Travel & Transport,Indore,1
USR14556,M00062,PrimeDecor,Home & Furniture,Gurgaon,1
USR14557,M00349,Laptronics,Electronics,Kanpur,0
USR14558,M00353,GreenFarm Store,Grocery & Supermarket,Jabalpur,0
USR14559,M00304,FreshMart,Grocery & Supermarket,Nashik,1
USR14560,M00182,ExpressAuto Hire,Travel & Transport,Ludhiana,0
USR14561,M00315,SweetCorner,Food & Beverages,Ranchi,1
USR14562,M00340,Sparkle Cleaning,Services,Madurai,0
USR14563,M00282,Royal Interiors,Home & Furniture,Pune,1
USR14564,M00202,DecorPoint,Home & Furniture,Jabalpur,1
USR14565,M00414,EliteSaloon & Spa,Services,Lucknow,0
USR14566,M00469,EliteSaloon & Spa,Services,Aligarh,0
USR14567,M00202,ChaiWala Express,Food & Beverages,Gwalior,1
USR14568,M00031,CartCity,E-Commerce,Salem,1
USR14569,M00302,GoRide Mobility,Travel & Transport,Mumbai,1
USR14570,M00163,SweetCorner,Food & Beverages,Varanasi,0
USR14571,M00438,MicroCredit India,Finance & Payment,Aurangabad,0
USR14572,M00125,DailyNeeds Superstore,Grocery & Supermarket,Raipur,0
USR14573,M00396,ChaiWala Express,Food & Beverages,Ghaziabad,0
USR14574,M00371,MegaMart,Fashion & Apparel,Dhanbad,1
USR14575,M00014,Royal Interiors,Home & Furniture,Ahmedabad,0
USR14576,M00159,CleanWash Laundry,Services,Moradabad,1
USR14577,M00171,TechWorld,Electronics,Visakhapatnam,1
USR14578,M00052,HealthFirst Pharmacy,Health & Medical,Raipur,1
USR14579,M00463,OfferBazaar,E-Commerce,Lucknow,1
USR14580,M00067,Burger World,Food & Beverages,Surat,0
USR14581,M00081,WoodArt Furniture,Home & Furniture,Hubli-Dharwad,0
USR14582,M00448,SweetCorner,Food & Beverages,Kalyan-Dombivli,1
USR14583,M00181,PaySmart Wallet,Finance & Payment,Bhopal,0
USR14584,M00019,OfferBazaar,E-Commerce,Thane,1
USR14585,M00032,MicroCredit India,Finance & Payment,Patna,0
USR14586,M00234,Sparkle Cleaning,Services,Srinagar,0
USR14587,M00286,MetroTaxi Services,Travel & Transport,Mysore,1
USR14588,M00371,GoRide Mobility,Travel & Transport,Vijayawada,0
USR14589,M00076,MediCart Store,Health & Medical,Dhanbad,1
USR14590,M00460,BuyBoss,E-Commerce,Howrah,0
USR14591,M00198,EliteSaloon & Spa,Services,Allahabad,0
USR14592,M00435,TrendDealz,E-Commerce,Moradabad,0
USR14593,M00243,Gadget Point,Electronics,Pune,1
USR14594,M00475,PremiumFurnish,Home & Furniture,Varanasi,1
USR14595,M00241,HomeZone,Home & Furniture,Varanasi,0
USR14596,M00162,FoodKing,Food & Beverages,Raipur,0
USR14597,M00112,FastWheels Rental,Travel & Transport,Jaipur,1
USR14598,M00294,FreshMart,Grocery & Supermarket,Ghaziabad,0
USR14599,M00119,StyleHub,Fashion & Apparel,Jodhpur,1
USR14600,M00143,FashionBay,Fashion & Apparel,Surat,0
USR14601,M00270,RoadMate Cars,Travel & Transport,Navi Mumbai,1
USR14602,M00167,SafePay Solutions,Finance & Payment,Patna,1
USR14603,M00358,FoodKing,Food & Beverages,Ludhiana,0
USR14604,M00120,GoRide Mobility,Travel & Transport,Navi Mumbai,1
USR14605,M00271,GoldenGym Fitness,Other,Mysore,0
USR14606,M00024,ExpressAuto Hire,Travel & Transport,Nagpur,1
USR14607,M00423,BusFleet Online,Travel & Transport,Surat,1
USR14608,M00277,UrbanWear,Fashion & Apparel,Mumbai,0
USR14609,M00464,BusFleet Online,Travel & Transport,Aurangabad,0
USR14610,M00374,WoodArt Furniture,Home & Furniture,Salem,0
USR14611,M00257,GreenFarm Store,Grocery & Supermarket,Allahabad,0
USR14612,M00216,ElectroHub,Electronics,Howrah,0
USR14613,M00323,QuickBasket,Grocery & Supermarket,Kanpur,1
USR14614,M00050,RoadMate Cars,Travel & Transport,Vadodara,0
USR14615,M00302,FreshStyle,Fashion & Apparel,Chandigarh,0
USR14616,M00307,FreshChoice,Grocery & Supermarket,Surat,1
USR14617,M00020,ShopFlix,E-Commerce,Agra,1
USR14618,M00240,SweetCorner,Food & Beverages,Nagpur,0
USR14619,M00010,Laptronics,Electronics,Surat,1
USR14620,M00354,FreshStyle,Fashion & Apparel,Thane,0
USR14621,M00462,RoyalBazaar,Fashion & Apparel,Jaipur,0
USR14622,M00484,CleanWash Laundry,Services,Pune,0
USR14623,M00036,TechWorld,Electronics,Varanasi,0
USR14624,M00477,Lifewell Medicals,Health & Medical,Mumbai,1
USR14625,M00115,UrbanWear,Fashion & Apparel,Bareilly,0
USR14626,M00244,Apollo Pharmacy,Health & Medical,Chandigarh,0
USR14627,M00207,DigitalMart,Electronics,Madurai,0
USR14628,M00080,UrbanCafe,Food & Beverages,Kalyan-Dombivli,1
USR14629,M00166,Sparkle Cleaning,Services,Vasai-Virar,0
USR14630,M00452,HealthPlus Clinic,Health & Medical,Gurgaon,0
USR14631,M00056,LivingSpaces,Home & Furniture,Delhi,1
USR14632,M00373,QuickPay Systems,Finance & Payment,Mira-Bhayandar,1
USR14633,M00110,DigitalMart,Electronics,Moradabad,0
USR14634,M00331,UrbanCafe,Food & Beverages,Gwalior,0
USR14635,M00292,LivingSpaces,Home & Furniture,Kalyan-Dombivli,1
USR14636,M00154,PrimeDecor,Home & Furniture,Nagpur,1
USR14637,M00420,HealthPlus Clinic,Health & Medical,Pimpri-Chinchwad,1
USR14638,M00433,RoyalBazaar,Fashion & Apparel,Solapur,1
USR14639,M00469,BusFleet Online,Travel & Transport,Allahabad,1
USR14640,M00500,MetroTaxi Services,Travel & Transport,Mira-Bhayandar,0
USR14641,M00215,TrendZone,Fashion & Apparel,Jabalpur,1
USR14642,M00132,Speedy Travels,Travel & Transport,Agra,0
USR14643,M00084,HomeBasket,Grocery & Supermarket,Solapur,0
USR14644,M00398,FreshChoice,Grocery & Supermarket,Hyderabad,0
USR14645,M00342,LivingSpaces,Home & Furniture,Jodhpur,0
USR14646,M00011,GlobalMall,E-Commerce,Mumbai,1
USR14647,M00206,DealBucket,E-Commerce,Mumbai,0
USR14648,M00105,FreshStyle,Fashion & Apparel,Bhubaneswar,1
USR14649,M00174,SweetCorner,Food & Beverages,Hubli-Dharwad,1
USR14650,M00294,TechWorld,Electronics,Howrah,0
USR14651,M00375,SkillHub Learning,Services,Navi Mumbai,1
USR14652,M00412,FreshMart,Grocery & Supermarket,Visakhapatnam,1
USR14653,M00083,PremiumFurnish,Home & Furniture,Meerut,1
USR14654,M00245,GoodLife Healthcare,Health & Medical,Jabalpur,0
USR14655,M00442,SafePay Solutions,Finance & Payment,Meerut,1
USR14656,M00315,BharatMoney Transfer,Finance & Payment,Nagpur,1
USR14657,M00460,India Tour Trip,Travel & Transport,Guwahati,1
USR14658,M00371,Creative Media,Services,Ludhiana,0
USR14659,M00466,FoodPlus,Grocery & Supermarket,Madurai,1
USR14660,M00412,FoodPlus,Grocery & Supermarket,Bareilly,1
USR14661,M00448,Device Galaxy,Electronics,Ranchi,0
USR14662,M00484,FlexiFunds,Finance & Payment,Rajkot,1
USR14663,M00326,HomeZone,Home & Furniture,Rajkot,1
USR14664,M00419,DailyNeeds Superstore,Grocery & Supermarket,Kolkata,1
USR14665,M00466,EliteSaloon & Spa,Services,Aurangabad,0
USR14666,M00062,LivingSpaces,Home & Furniture,Kalyan-Dombivli,1
USR14667,M00404,SmartGrocer,Grocery & Supermarket,Amritsar,0
USR14668,M00356,SweetCorner,Food & Beverages,Pimpri-Chinchwad,1
USR14669,M00037,SkillHub Learning,Services,Howrah,0
USR14670,M00139,Apollo Pharmacy,Health & Medical,Rajkot,0
USR14671,M00288,MetroTaxi Services,Travel & Transport,Indore,1
USR14672,M00151,EasyDay Mart,Grocery & Supermarket,Salem,0
USR14673,M00200,Sparkle Cleaning,Services,Meerut,0
USR14674,M00001,MegaOnline,E-Commerce,Thane,0
USR14675,M00291,TrendDealz,E-Commerce,Kota,0
USR14676,M00383,FoodPlus,Grocery & Supermarket,Amritsar,1
USR14677,M00372,Mobile Planet,Electronics,Mumbai,0
USR14678,M00126,FastWheels Rental,Travel & Transport,Patna,1
USR14679,M00223,PrimeDecor,Home & Furniture,Mysore,1
USR14680,M00173,Lifewell Medicals,Health & Medical,Lucknow,0
USR14681,M00072,Dream Prints,Services,Vasai-Virar,0
USR14682,M00234,TasteWaves,Food & Beverages,Delhi,1
USR14683,M00368,DigitalMart,Electronics,Chennai,0
USR14684,M00030,BusFleet Online,Travel & Transport,Allahabad,0
USR14685,M00343,QuickBasket,Grocery & Supermarket,Jabalpur,1
USR14686,M00366,TrendyCart,Fashion & Apparel,Coimbatore,1
USR14687,M00173,Biryani House,Food & Beverages,Mysore,0
USR14688,M00018,MasterArt Studio,Services,Salem,0
USR14689,M00500,SafePay Solutions,Finance & Payment,Kolkata,0
USR14690,M00285,LivingSpaces,Home & Furniture,Tiruchirappalli,1
USR14691,M00363,Kebab Junction,Food & Beverages,Gwalior,0
USR14692,M00451,ChaiWala Express,Food & Beverages,Tiruchirappalli,0
USR14693,M00247,PharmaTrust,Health & Medical,Surat,1
USR14694,M00286,EasyDay Mart,Grocery & Supermarket,Nashik,0
USR14695,M00076,TechWorld,Electronics,Mumbai,0
USR14696,M00444,Creative Media,Services,Howrah,1
USR14697,M00096,Device Galaxy,Electronics,Kota,0
USR14698,M00061,CityCab Travels,Travel & Transport,Pune,1
USR14699,M00056,CyberStore,Electronics,Guwahati,1
USR14700,M00179,BuyBoss,E-Commerce,Dhanbad,1
USR14701,M00271,CityCab Travels,Travel & Transport,Mira-Bhayandar,0
USR14702,M00468,PrimeDecor,Home & Furniture,Surat,1
USR14703,M00017,Kebab Junction,Food & Beverages,Howrah,0
USR14704,M00434,HomeCraft Furnish,Home & Furniture,Mumbai,1
USR14705,M00113,SpiceNation,Food & Beverages,Visakhapatnam,1
USR14706,M00341,TrendyCart,Fashion & Apparel,Meerut,0
USR14707,M00057,GreenFarm Store,Grocery & Supermarket,Nashik,1
USR14708,M00417,TrendDealz,E-Commerce,Bangalore,0
USR14709,M00439,WellnessStreet,Health & Medical,Srinagar,0
USR14710,M00358,StreetStyle,Fashion & Apparel,Ghaziabad,1
USR14711,M00064,ExpressAuto Hire,Travel & Transport,Kanpur,1
USR14712,M00033,Device Galaxy,Electronics,Delhi,1
USR14713,M00036,TechStreet,Electronics,Faridabad,1
USR14714,M00321,HealthPlus Clinic,Health & Medical,Allahabad,1
USR14715,M00469,QuickPay Systems,Finance & Payment,Bhopal,0
USR14716,M00274,MegaMart,Fashion & Apparel,Kota,0
USR14717,M00123,WoodArt Furniture,Home & Furniture,Delhi,0
USR14718,M00075,ExpressAuto Hire,Travel & Transport,Varanasi,1
USR14719,M00026,ExpressAuto Hire,Travel & Transport,Ranchi,0
USR14720,M00372,BharatMoney Transfer,Finance & Payment,Lucknow,0
USR14721,M00049,Pizza Planet,Food & Beverages,Gurgaon,0
USR14722,M00185,FastWheels Rental,Travel & Transport,Jalandhar,1
USR14723,M00332,ClothCraft,Fashion & Apparel,Jabalpur,1
USR14724,M00178,Royal Interiors,Home & Furniture,Kanpur,1
USR14725,M00423,Sparkle Cleaning,Services,Moradabad,1
USR14726,M00377,LivingSpaces,Home & Furniture,Nashik,0
USR14727,M00260,Medico Care,Health & Medical,Srinagar,0
USR14728,M00341,SmartTech,Electronics,Mira-Bhayandar,0
USR14729,M00140,Laptronics,Electronics,Varanasi,0
USR14730,M00346,DailyNeeds Superstore,Grocery & Supermarket,Pune,0
USR14731,M00396,Speedy Travels,Travel & Transport,Mumbai,1
USR14732,M00084,HealthFirst Pharmacy,Health & Medical,Aurangabad,0
USR14733,M00167,FastWheels Rental,Travel & Transport,Aligarh,1
USR14734,M00252,SpiceNation,Food & Beverages,Mira-Bhayandar,0
USR14735,M00368,StreetStyle,Fashion & Apparel,Gwalior,0
USR14736,M00197,GoldenGym Fitness,Other,Salem,0
USR14737,M00216,IndiaDeals,E-Commerce,Kolkata,1
USR14738,M00366,QuickPay Systems,Finance & Payment,Kota,1
USR14739,M00464,MicroCredit India,Finance & Payment,Bhubaneswar,1
USR14740,M00299,GoldenGym Fitness,Other,Hubli-Dharwad,1
USR14741,M00203,DigitalMart,Electronics,Aligarh,0
USR14742,M00189,MetroTaxi Services,Travel & Transport,Kolkata,0
USR14743,M00284,MasterArt Studio,Services,Ranchi,0
USR14744,M00197,Medico Care,Health & Medical,Ranchi,0
USR14745,M00401,MegaOnline,E-Commerce,Vasai-Virar,1
USR14746,M00251,FreshStyle,Fashion & Apparel,Tiruchirappalli,1
USR14747,M00444,QuickPay Systems,Finance & Payment,Faridabad,0
USR14748,M00471,BharatMoney Transfer,Finance & Payment,Rajkot,0
USR14749,M00059,ExpressAuto Hire,Travel & Transport,Jaipur,0
USR14750,M00286,BuyBoss,E-Commerce,Bareilly,1
USR14751,M00206,TrendyCart,Fashion & Apparel,Mysore,1
USR14752,M00323,GoRide Mobility,Travel & Transport,Mysore,1
USR14753,M00293,CyberStore,Electronics,Chennai,1
USR14754,M00093,PremiumFurnish,Home & Furniture,Vadodara,1
USR14755,M00438,IndiaDeals,E-Commerce,Rajkot,1
USR14756,M00295,Dream Prints,Services,Aurangabad,1
USR14757,M00202,CyberStore,Electronics,Madurai,1
USR14758,M00500,UrbanCafe,Food & Beverages,Coimbatore,0
USR14759,M00094,Gadget Point,Electronics,Solapur,0
USR14760,M00272,ChaiWala Express,Food & Beverages,Pimpri-Chinchwad,0
USR14761,M00323,DealBucket,E-Commerce,Bhubaneswar,0
USR14762,M00168,EliteSaloon & Spa,Services,Patna,0
USR14763,M00285,PremiumFurnish,Home & Furniture,Jalandhar,0
USR14764,M00161,UrbanCafe,Food & Beverages,Indore,1
USR14765,M00397,ExpressAuto Hire,Travel & Transport,Hyderabad,1
USR14766,M00413,DailyNeeds Superstore,Grocery & Supermarket,Ranchi,1
USR14767,M00132,Mobile Planet,Electronics,Navi Mumbai,0
USR14768,M00089,FashionBay,Fashion & Apparel,Aurangabad,0
USR14769,M00432,Medline Wellness,Health & Medical,Jabalpur,1
USR14770,M00212,DecorPoint,Home & Furniture,Bangalore,1
USR14771,M00146,HealthFirst Pharmacy,Health & Medical,Vadodara,0
USR14772,M00206,Sparkle Cleaning,Services,Bhopal,0
USR14773,M00454,SkillHub Learning,Services,Agra,0
USR14774,M00118,Mobile Planet,Electronics,Ranchi,0
USR14775,M00026,Comfort Living,Home & Furniture,Pune,0
USR14776,M00021,BharatMoney Transfer,Finance & Payment,Rajkot,1
USR14777,M00174,FreshChoice,Grocery & Supermarket,Bhubaneswar,1
USR14778,M00059,Speedy Travels,Travel & Transport,Surat,1
USR14779,M00408,FlyHigh Airlines,Travel & Transport,Hyderabad,0
USR14780,M00187,WellnessStreet,Health & Medical,Vijayawada,0
USR14781,M00372,HomeCraft Furnish,Home & Furniture,Aurangabad,0
USR14782,M00051,TrendDealz,E-Commerce,Varanasi,0
USR14783,M00182,TrendZone,Fashion & Apparel,Aurangabad,1
USR14784,M00448,CityCab Travels,Travel & Transport,Mumbai,1
USR14785,M00215,FastWheels Rental,Travel & Transport,Navi Mumbai,1
USR14786,M00019,GoRide Mobility,Travel & Transport,Hubli-Dharwad,1
USR14787,M00093,WoodArt Furniture,Home & Furniture,Vijayawada,1
USR14788,M00419,CartCity,E-Commerce,Vijayawada,1
USR14789,M00415,CityCab Travels,Travel & Transport,Moradabad,0
USR14790,M00033,RapidPay Services,Finance & Payment,Jabalpur,0
USR14791,M00002,TrendyCart,Fashion & Apparel,Rajkot,0
USR14792,M00269,DecorPoint,Home & Furniture,Faridabad,1
USR14793,M00183,SweetCorner,Food & Beverages,Hyderabad,1
USR14794,M00321,GoldenGym Fitness,Other,Meerut,0
USR14795,M00288,WoodArt Furniture,Home & Furniture,Rajkot,0
USR14796,M00383,CleanWash Laundry,Services,Ranchi,0
USR14797,M00133,GoldenGym Fitness,Other,Aurangabad,1
USR14798,M00031,FoodPlus,Grocery & Supermarket,Pimpri-Chinchwad,1
USR14799,M00205,FlyHigh Airlines,Travel & Transport,Thane,0
USR14800,M00065,PharmaTrust,Health & Medical,Vasai-Virar,1
USR14801,M00386,Apollo Pharmacy,Health & Medical,Delhi,0
USR14802,M00255,GoldenGym Fitness,Other,Kota,0
USR14803,M00216,PharmaTrust,Health & Medical,Salem,1
USR14804,M00180,EventPlus Management,Services,Bhubaneswar,0
USR14805,M00160,Apollo Pharmacy,Health & Medical,Salem,1
USR14806,M00186,HealthFirst Pharmacy,Health & Medical,Kanpur,1
USR14807,M00003,PaySmart Wallet,Finance & Payment,Agra,1
USR14808,M00142,Biryani House,Food & Beverages,Allahabad,1
USR14809,M00334,ShopFlix,E-Commerce,Nashik,0
USR14810,M00033,HealthFirst Pharmacy,Health & Medical,Amritsar,1
USR14811,M00392,QuickBasket,Grocery & Supermarket,Kanpur,0
USR14812,M00229,Medico Care,Health & Medical,Jabalpur,1
USR14813,M00319,BusFleet Online,Travel & Transport,Jalandhar,1
USR14814,M00326,UrbanCafe,Food & Beverages,Lucknow,0
USR14815,M00091,TrendZone,Fashion & Apparel,Ludhiana,1
USR14816,M00460,Royal Interiors,Home & Furniture,Navi Mumbai,1
USR14817,M00061,ProFix Repairs,Services,Bareilly,0
USR14818,M00436,SweetCorner,Food & Beverages,Moradabad,1
USR14819,M00084,ChaiWala Express,Food & Beverages,Ahmedabad,1
USR14820,M00247,Creative Media,Services,Ranchi,0
USR14821,M00291,RapidPay Services,Finance & Payment,Kanpur,0
USR14822,M00465,ElectroHub,Electronics,Madurai,1
USR14823,M00272,CityCab Travels,Travel & Transport,Rajkot,1
USR14824,M00131,SmartGrocer,Grocery & Supermarket,Srinagar,0
USR14825,M00084,TechStreet,Electronics,Raipur,1
USR14826,M00376,HealthFirst Pharmacy,Health & Medical,Meerut,0
USR14827,M00442,EventPlus Management,Services,Mira-Bhayandar,1
USR14828,M00495,BharatMoney Transfer,Finance & Payment,Aligarh,1
USR14829,M00148,CleanWash Laundry,Services,Nagpur,0
USR14830,M00431,Medico Care,Health & Medical,Bareilly,1
USR14831,M00365,Pizza Planet,Food & Beverages,Jabalpur,0
USR14832,M00478,MegaOnline,E-Commerce,Patna,0
USR14833,M00111,DecorPoint,Home & Furniture,Jalandhar,0
USR14834,M00453,FinTrust Corp,Finance & Payment,Vadodara,0
USR14835,M00450,ElectroHub,Electronics,Agra,0
USR14836,M00287,MegaOnline,E-Commerce,Mira-Bhayandar,0
USR14837,M00380,SkillHub Learning,Services,Nashik,0
USR14838,M00387,Apollo Pharmacy,Health & Medical,Kalyan-Dombivli,1
USR14839,M00336,StyleHub,Fashion & Apparel,Gwalior,1
USR14840,M00431,MicroCredit India,Finance & Payment,Guwahati,1
USR14841,M00029,GoodLife Healthcare,Health & Medical,Mumbai,1
USR14842,M00366,GoodLife Healthcare,Health & Medical,Srinagar,1
USR14843,M00192,CleanWash Laundry,Services,Kota,0
USR14844,M00089,MicroCredit India,Finance & Payment,Bareilly,0
USR14845,M00186,CyberStore,Electronics,Patna,1
USR14846,M00477,DealBucket,E-Commerce,Raipur,0
USR14847,M00424,Comfort Living,Home & Furniture,Jalandhar,1
USR14848,M00474,HealthPlus Clinic,Health & Medical,Thane,0
USR14849,M00205,CyberStore,Electronics,Bhubaneswar,1
USR14850,M00190,HomeBasket,Grocery & Supermarket,Amritsar,1
USR14851,M00189,QuickBasket,Grocery & Supermarket,Jalandhar,0
USR14852,M00124,StyleHub,Fashion & Apparel,Hyderabad,1
USR14853,M00175,GlobalMall,E-Commerce,Rajkot,1
USR14854,M00279,FreshStyle,Fashion & Apparel,Mumbai,1
USR14855,M00193,PremiumFurnish,Home & Furniture,Gurgaon,1
USR14856,M00204,Sparkle Cleaning,Services,Tiruchirappalli,1
USR14857,M00445,GreenFarm Store,Grocery & Supermarket,Bhubaneswar,1
USR14858,M00146,WellnessStreet,Health & Medical,Chandigarh,0
USR14859,M00271,PrimeDecor,Home & Furniture,Visakhapatnam,0
USR14860,M00096,MasterArt Studio,Services,Bhopal,0
USR14861,M00157,SkillHub Learning,Services,Vadodara,0
USR14862,M00071,LivingSpaces,Home & Furniture,Hubli-Dharwad,1
USR14863,M00044,SweetCorner,Food & Beverages,Navi Mumbai,0
USR14864,M00408,Comfort Living,Home & Furniture,Allahabad,0
USR14865,M00161,WellnessStreet,Health & Medical,Bareilly,1
USR14866,M00270,Royal Interiors,Home & Furniture,Bareilly,0
USR14867,M00355,OfferBazaar,E-Commerce,Lucknow,1
USR14868,M00476,Mobile Planet,Electronics,Kalyan-Dombivli,1
USR14869,M00455,Device Galaxy,Electronics,Raipur,0
USR14870,M00112,HealthFirst Pharmacy,Health & Medical,Surat,0
USR14871,M00391,Laptronics,Electronics,Aurangabad,0
USR14872,M00171,EasyDay Mart,Grocery & Supermarket,Visakhapatnam,1
USR14873,M00340,UrbanCafe,Food & Beverages,Kolkata,0
USR14874,M00016,HomeZone,Home & Furniture,Moradabad,1
USR14875,M00103,SpiceNation,Food & Beverages,Dhanbad,0
USR14876,M00425,WellnessStreet,Health & Medical,Mumbai,0
USR14877,M00210,UrbanWear,Fashion & Apparel,Kolkata,0
USR14878,M00078,UrbanCafe,Food & Beverages,Raipur,1
USR14879,M00297,CyberStore,Electronics,Aligarh,1
USR14880,M00483,MegaOnline,E-Commerce,Surat,1
USR14881,M00229,BigCart Grocery,Grocery & Supermarket,Jaipur,0
USR14882,M00375,PremiumFurnish,Home & Furniture,Bhubaneswar,1
USR14883,M00382,ShopFlix,E-Commerce,Mumbai,0
